Time,Phi (degrees),Theta (degrees),Yaw (degrees)
9.40100,-78.25699,20.81602,-37.10087
9.42300,-77.70396,22.67764,-34.78366
9.43500,-77.57222,23.60085,-33.63631
9.45700,-77.60925,25.00688,-31.73505
9.46900,-77.73206,25.54555,-30.86573
9.49100,-78.11273,26.06265,-29.64564
9.51300,-78.57678,26.06868,-28.85125
9.52500,-78.83862,25.78668,-28.72427
9.54700,-79.36845,24.77023,-29.02961
9.55900,-79.71180,23.97192,-29.43540
9.58100,-80.54675,22.17678,-30.49430
9.59300,-81.12288,21.07055,-31.22121
9.61500,-82.41116,18.84168,-32.96420
9.62700,-83.27171,17.57976,-34.09727
9.64900,-85.17311,15.36409,-36.42666
9.67100,-87.34409,13.35259,-39.06030
9.68300,-88.67894,12.35416,-40.49970
9.70500,-91.35278,10.75432,-42.69334
9.71700,-92.89294,9.95962,-43.41555
9.73900,-95.78676,8.53399,-43.72935
9.76100,-98.64527,7.00136,-43.10938
9.77300,-100.13400,6.07310,-42.40123
9.79500,-102.71072,4.18434,-40.80287
9.80700,-104.09637,3.06686,-39.92195
9.82900,-106.57402,1.00327,-38.68104
9.84100,-107.93887,-0.04550,-38.35880
9.86300,-110.52834,-1.62172,-38.58245
9.87529,-112.04761,-2.27432,-39.11746
9.89700,-114.86136,-3.12012,-40.49063
9.91900,-117.79423,-3.71283,-42.08888
9.93100,-119.38808,-3.92120,-42.97493
9.95300,-122.23967,-4.13272,-44.56122
9.96500,-123.71891,-4.13495,-45.41248
9.98700,-126.21342,-3.92589,-46.95510
9.99900,-127.42548,-3.74700,-47.72589
10.02100,-129.34332,-3.41670,-48.90479
10.03300,-130.19666,-3.24427,-49.44485
10.05500,-131.37997,-2.90794,-50.27636
10.07700,-132.17715,-2.53482,-50.93920
10.08900,-132.37901,-2.29354,-51.23567
10.11100,-132.31418,-1.84565,-51.63259
10.12300,-132.03650,-1.66157,-51.69234
10.14500,-131.04282,-1.46361,-51.49974
10.15700,-130.23659,-1.47451,-51.18723
10.17900,-128.29353,-1.75705,-50.13839
10.20100,-125.92123,-2.20639,-48.62149
10.21300,-124.42823,-2.45903,-47.55437
10.23500,-121.40955,-2.79349,-45.27935
10.24700,-119.65343,-2.85127,-43.93459
10.26900,-116.33099,-2.69989,-41.37438
10.28100,-114.51181,-2.47732,-39.96011
10.30300,-111.28239,-1.75055,-37.48853
10.32500,-108.22692,-0.66382,-35.36743
10.33700,-106.68244,0.11125,-34.52145
10.35900,-104.05211,1.81761,-33.78252
10.37100,-102.70804,2.84461,-33.87313
10.39300,-100.30270,4.85878,-34.89216
10.40500,-99.02303,5.96024,-35.85574
10.42700,-96.64982,7.90574,-38.21012
10.44900,-94.18607,9.63820,-40.75658
10.46100,-92.84332,10.44817,-41.97799
10.48300,-90.46643,11.73079,-43.33535
10.49500,-89.24255,12.35847,-43.60516
10.51700,-87.15959,13.48321,-43.34420
10.52900,-86.14180,14.12727,-42.79570
10.55100,-84.53361,15.39691,-41.30115
10.56300,-83.73842,16.15038,-40.41242
10.58500,-82.50132,17.55384,-38.66685
10.60700,-81.53259,18.93332,-37.04716
10.61900,-81.14158,19.64533,-36.15979
10.64100,-80.69331,20.84187,-34.55750
10.65300,-80.59276,21.39389,-33.72617
10.67500,-80.61935,22.11137,-32.35668
10.68700,-80.72282,22.31597,-31.74515
10.70900,-81.05168,22.31578,-30.97616
10.72100,-81.27305,22.10166,-30.82282
10.74300,-81.73681,21.34657,-31.10121
10.76500,-82.32333,20.28317,-31.82932
10.77700,-82.75435,19.56833,-32.36778
10.79900,-83.78932,18.05290,-33.57467
10.81100,-84.47796,17.13859,-34.34368
10.83300,-85.96886,15.38171,-35.90049
10.84500,-86.90845,14.43239,-36.88753
