Time,Phi (degrees),Theta (degrees)
10.08900,-124.32398,0.92704
10.11100,-123.89716,1.41682
10.12300,-123.43056,1.64267
10.14500,-122.11337,1.96115
10.15700,-121.14960,2.04604
10.17900,-118.96230,2.01811
10.20100,-116.41021,1.90247
10.21300,-114.85864,1.87527
10.23500,-111.79295,1.99797
10.24700,-110.04917,2.20291
10.26900,-106.79182,2.83790
10.28100,-105.04006,3.32045
10.30300,-101.96214,4.48585
10.32500,-99.06847,5.93056
10.33700,-97.59607,6.83750
10.35900,-95.01501,8.64159
10.37100,-93.64948,9.63017
10.39300,-91.17976,11.36442
10.40500,-89.81786,12.24908
10.42700,-87.23857,13.70232
10.44900,-84.57227,14.91170
10.46100,-83.15115,15.47343
10.48300,-80.71375,16.43550
10.49500,-79.49946,16.96906
10.51700,-77.49446,18.05026
10.52900,-76.54314,18.72717
10.55100,-75.08974,20.13363
10.56300,-74.45030,20.94732
10.58500,-73.51804,22.44856
10.60700,-72.87058,23.90109
10.61900,-72.66136,24.63460
10.64100,-72.55346,25.85132
10.65300,-72.64988,26.40112
10.67500,-73.04579,27.08178
10.68700,-73.34676,27.24238
10.70900,-74.03877,27.12257
10.72100,-74.44434,26.81479
10.74300,-75.20459,25.83157
10.76500,-76.04167,24.50399
10.77700,-76.59503,23.63856
10.79900,-77.84085,21.84491
10.81100,-78.63046,20.77860
10.83300,-80.28223,18.73963
10.84500,-81.28849,17.63864
10.86700,-83.31161,15.70324
10.88900,-85.48815,13.91674
10.90100,-86.75145,13.01622
10.92300,-89.20716,11.48849
10.93500,-90.58556,10.69643
10.95700,-93.12132,9.28369
10.96900,-94.47779,8.51007
10.99100,-96.91628,7.04717
11.01300,-99.27007,5.53338
11.02500,-100.51516,4.71224
11.04700,-102.75165,3.26456
11.05900,-103.95897,2.54629
11.08100,-106.18487,1.41844
11.09300,-107.39449,0.91871
11.11000,-109.09977,0.35764
11.13200,-111.27306,-0.17673
11.15400,-113.35163,-0.50865
11.16600,-114.40730,-0.60510
11.18800,-116.16772,-0.63711
11.20000,-117.00648,-0.59425
11.22200,-118.30655,-0.39357
11.23400,-118.86130,-0.22672
11.25600,-119.55188,0.15950
11.26828,-119.74747,0.39103
11.29000,-119.72738,0.77116
11.31200,-119.31751,1.10146
11.32400,-118.89191,1.23999
11.34600,-117.72624,1.43781
11.35800,-116.88850,1.51886
11.38000,-115.03075,1.61641
11.39200,-113.86044,1.66945
11.41400,-111.47182,1.85724
11.43600,-108.90518,2.19620
11.44800,-107.45252,2.47549
11.47000,-104.74009,3.17886
11.48200,-103.28090,3.67474
11.50400,-100.67979,4.79587
11.51600,-99.31686,5.50545
11.53800,-96.93678,6.93956
11.56000,-94.66386,8.47588
11.57200,-93.46235,9.33445
11.59400,-91.28420,10.87666
11.60600,-90.10023,11.66570
11.62800,-87.91457,13.00455
11.64000,-86.73129,13.66671
11.66200,-84.61731,14.78566
11.67400,-83.53707,15.36238
11.69600,-81.68597,16.40331
11.71800,-80.00426,17.46264
11.73000,-79.19524,18.05976
11.75200,-77.92519,19.20489
11.76400,-77.36380,19.83522
11.78600,-76.57079,20.96371
11.79800,-76.26986,21.53289
11.82000,-75.92594,22.45505
11.84200,-75.78724,23.20272
11.85400,-75.80262,23.48874
11.87600,-75.97361,23.75105
11.88800,-76.14366,23.73609
11.91000,-76.58031,23.40889
11.92200,-76.89327,23.07770
11.94400,-77.59917,22.20186
11.96600,-78.44605,21.11169
11.97800,-79.01039,20.43080
12.00000,-80.23824,19.03408
12.01200,-80.99211,18.21414
12.03400,-82.54338,16.64079
12.04600,-83.46456,15.77394
12.06800,-85.29295,14.21141
12.08000,-86.35116,13.39037
12.10200,-88.39301,11.92514
12.12400,-90.51218,10.51733
12.13600,-91.69088,9.76891
12.15800,-93.86284,8.42700
12.17000,-95.03595,7.71057
12.19200,-97.15370,6.41893
12.21400,-99.22665,5.15549
12.22600,-100.33363,4.48802
12.24800,-102.33401,3.33126
12.26000,-103.40260,2.74828
12.28200,-105.32868,1.77997
12.29400,-106.35936,1.32896
12.31600,-108.19041,0.66208
12.32800,-109.14902,0.38682
12.35000,-110.81130,0.01897
12.37200,-112.34119,-0.20073
12.38400,-113.08983,-0.25077
12.40600,-114.26622,-0.19854
12.41800,-114.78520,-0.11345
12.44000,-115.47421,0.09096
12.45200,-115.70221,0.21044
12.47400,-115.83043,0.44291
12.48600,-115.74161,0.58337
12.50800,-115.26414,0.86186
12.53000,-114.48971,1.15276
12.54200,-113.90372,1.30859
12.56400,-112.54398,1.56882
12.57600,-111.66810,1.72685
12.59800,-109.83495,2.07904
12.61000,-108.73912,2.30323
12.63200,-106.58121,2.80933
12.65400,-104.35571,3.45102
12.66600,-103.12811,3.87445
12.68800,-100.88708,4.80098
12.70000,-99.68839,5.39187
12.72200,-97.56200,6.61222
12.73400,-96.44331,7.32541
12.75600,-94.44526,8.69273
12.76800,-93.37506,9.43445
12.79000,-91.45478,10.75329
12.81200,-89.57364,12.00983
12.82400,-88.56417,12.66561
12.84600,-86.74269,13.78489
12.85800,-85.79339,14.34625
12.88000,-84.17068,15.32016
12.89200,-83.37103,15.83747
12.91400,-82.02513,16.76826
12.93600,-80.80828,17.68255
12.94800,-80.23953,18.16578
12.97000,-79.38431,19.03059
12.98200,-79.03206,19.47040
13.00400,-78.58327,20.20026
13.01600,-78.45092,20.53477
13.03800,-78.36956,21.01629
13.06000,-78.44736,21.31144
13.07200,-78.57347,21.34613
13.09400,-78.91591,21.18096
13.11100,-79.26233,20.87103
13.12300,-79.56205,20.52837
13.14500,-80.24619,19.70067
13.15700,-80.69907,19.16514
13.17900,-81.70383,18.02720
13.20100,-82.86818,16.78341
13.21300,-83.57965,16.06736
13.23500,-85.00325,14.71740
13.24700,-85.83796,13.98293
13.26900,-87.47356,12.65440
13.28100,-88.42242,11.94716
13.30300,-90.24889,10.70138
13.32500,-92.10946,9.50113
13.33700,-93.13113,8.85870
13.35900,-95.01189,7.67208
13.37100,-96.02022,7.02378
13.39300,-97.84631,5.84048
13.40500,-98.81613,5.21805
13.42700,-100.56631,4.13700
13.43900,-101.49619,3.61038
13.46100,-103.17973,2.76530
13.48300,-104.82600,2.03110
13.49500,-105.69322,1.69126
13.51700,-107.21537,1.17237
13.52900,-107.99797,0.95659
13.55100,-109.30728,0.67250
13.56300,-109.94214,0.56693
13.58500,-110.95101,0.45727
13.60700,-111.76790,0.44383
13.61900,-112.10217,0.48365
13.64100,-112.49342,0.63543
13.65300,-112.57507,0.75243
13.67500,-112.48272,1.00064
13.68700,-112.29610,1.14473
13.70900,-111.69659,1.41992
13.72100,-111.22894,1.57002
13.74300,-110.14536,1.85133
13.76500,-108.85794,2.16353
13.77700,-108.05629,2.36788
13.79900,-106.42838,2.80970
13.81100,-105.47092,3.10151
13.83300,-103.64025,3.73291
13.85500,-101.76909,4.49748
13.86700,-100.74097,4.97709
13.88900,-98.85496,5.95125
13.90100,-97.84509,6.52280
13.92300,-96.03401,7.64013
13.93500,-95.07570,8.27934
13.95700,-93.35335,9.45859
13.96900,-92.42582,10.09239
13.99100,-90.78548,11.19693
14.01300,-89.21484,12.27235
14.02500,-88.37677,12.85651
14.04700,-86.86469,13.87438
14.05900,-86.08861,14.38986
14.08100,-84.80131,15.27566
14.09300,-84.19374,15.73883
14.11500,-83.20545,16.57276
14.12700,-82.72124,17.00924
14.14900,-81.94261,17.74673
14.17100,-81.31432,18.39200
14.18300,-81.06671,18.68662
14.20500,-80.76551,19.10956
14.21700,-80.67539,19.27345
14.23900,-80.65629,19.44095
14.25100,-80.72609,19.44289
14.27300,-80.97682,19.27064
14.29500,-81.35083,18.90946
14.30700,-81.61391,18.62065
14.32900,-82.21355,17.94046
14.34100,-82.60871,17.49696
14.36300,-83.47523,16.56202
14.37500,-84.01884,15.99425
14.39700,-85.13864,14.88365
14.40928,-85.82295,14.24071
14.43200,-87.20072,13.03227
14.45400,-88.61352,11.88440
14.46600,-89.42923,11.26503
14.48800,-90.99938,10.14163
14.50000,-91.87769,9.54065
14.52200,-93.50773,8.47243
14.53400,-94.39714,7.89621
14.55600,-96.01977,6.84605
14.56800,-96.88918,6.28073
14.59000,-98.46384,5.27252
14.61200,-99.99155,4.33155
14.62400,-100.80077,3.86864
14.64600,-102.24911,3.10633
14.65800,-103.01565,2.73765
14.68000,-104.36840,2.13135
14.69200,-105.06987,1.86401
14.71400,-106.26246,1.46558
14.73600,-107.34505,1.16684
14.74800,-107.86656,1.05229
14.77000,-108.68242,0.91227
14.78200,-109.03968,0.88227
14.80400,-109.52425,0.91637
14.81600,-109.69033,0.97744
14.83800,-109.79195,1.16403
14.86000,-109.68498,1.37286
14.87200,-109.50952,1.48950
14.89400,-108.98036,1.71136
14.90600,-108.58428,1.85220
14.92800,-107.67220,2.17153
14.94000,-107.08021,2.37535
14.96200,-105.85888,2.81152
14.97400,-105.12057,3.08625
14.99600,-103.66096,3.66904
15.01800,-102.10376,4.30974
15.03000,-101.22960,4.68476
15.05200,-99.61718,5.45402
15.06400,-98.73854,5.93094
