Time,Phi (degrees),Theta (degrees),Yaw (degrees)
10.98400,-170.76726,-68.68665,-139.01822
10.99600,-170.98972,-67.71671,-139.24281
11.01800,-171.35139,-66.41441,-139.78534
11.03000,-171.40712,-65.76964,-140.00003
11.05200,-171.39003,-64.04325,-139.91206
11.06400,-171.53136,-63.18360,-139.97223
11.08600,-171.97861,-61.79904,-140.20952
11.09800,-172.14958,-61.00714,-140.25905
11.12000,-172.41638,-59.66127,-140.25984
11.14200,-172.66591,-58.46508,-140.14845
11.15400,-172.81015,-57.72550,-139.98813
11.17600,-172.94182,-56.61442,-139.52895
11.18800,-173.23866,-55.87304,-139.45142
11.21000,-173.76549,-54.92832,-139.59918
11.22200,-173.93617,-54.54779,-139.61224
11.24400,-174.05441,-53.68737,-139.31703
11.26600,-174.18672,-52.75202,-139.08331
11.27800,-174.28059,-52.23146,-139.03670
11.30000,-174.49326,-51.29413,-139.03238
11.31200,-174.60562,-50.69102,-139.01906
11.33400,-174.86684,-49.62653,-139.04333
11.34600,-174.99579,-49.01296,-138.98399
11.36800,-175.36330,-47.74784,-139.01993
11.39000,-175.95699,-46.48138,-139.32109
11.40200,-176.25427,-45.97433,-139.51456
11.42400,-176.74390,-45.10107,-139.79857
11.43600,-177.04030,-44.54148,-139.93311
11.45800,-177.68941,-43.18169,-140.19820
11.47000,-178.17163,-42.41375,-140.51871
11.49200,-179.12500,-41.16718,-141.37074
11.50400,-179.68506,-40.40242,-141.83528
11.52600,179.29144,-38.95947,-142.55391
11.54800,178.06302,-37.20663,-143.54831
11.56000,177.08128,-36.17076,-144.37624
11.58200,175.25415,-34.09029,-145.98978
11.59400,173.98270,-31.77423,-147.22093
